time,signal_1,signal_2,unc
7.645000000000000284e+01,1.266449876450695289e+00,4.857788801053781746e+00,5.142749721879840585e+00
7.650000000000000000e+01,2.676295398805679682e+00,9.780743070938529016e+00,5.145459172319265306e+00
7.654999999999999716e+01,5.526731169832162394e+00,6.197308955033288491e+00,5.148168622758689139e+00
7.660000000000000853e+01,6.006191015384747089e+00,6.693999329364161532e+00,5.150878073198114748e+00
7.665000000000000568e+01,5.446115228325977498e+00,7.643134170278832684e+00,5.153587523637538581e+00
7.670000000000000284e+01,6.916121754425995860e+00,8.440957868188409208e+00,5.156296974076962414e+00
7.675000000000000000e+01,4.670999369945472601e+00,5.248335925446831141e+00,5.159006424516387135e+00
7.680000000000001137e+01,3.767065657964304926e+00,6.218733751734552229e+00,5.161715874955811856e+00
7.685000000000000853e+01,2.223448562243035553e-01,7.873771469152087477e+00,5.164425325395236577e+00
7.690000000000000568e+01,-6.497530928701898967e-01,6.029875470229137058e+00,5.167134775834660410e+00
7.695000000000000284e+01,-1.845573425822813585e+00,8.605926264078231469e+00,5.169844226274084242e+00
7.700000000000000000e+01,-4.552652325631436625e+00,8.395855304173700517e+00,5.172553676713508963e+00
7.705000000000001137e+01,-4.810578240221175861e+00,7.453719219256885964e+00,5.175263127152933684e+00
7.710000000000000853e+01,-1.020931224186493225e+01,1.086283525377230852e+01,5.177972577592357517e+00
7.715000000000000568e+01,-1.018048831835847423e+01,4.490381209112801031e+00,5.180682028031782238e+00
7.720000000000000284e+01,-8.646675221380689891e+00,8.128226246316552661e+00,5.183391478471206071e+00
7.725000000000000000e+01,-9.440246367065862287e+00,7.347402738744555961e+00,5.186100928910630792e+00
7.730000000000001137e+01,-9.905948225034325816e+00,6.155091558342878244e+00,5.188810379350055513e+00
7.735000000000000853e+01,-1.254387963495966751e+01,7.156431606078765384e+00,5.191519829789479346e+00
7.740000000000000568e+01,-6.912212850297354549e+00,1.002110683543402203e+01,5.194229280228904067e+00
7.745000000000000284e+01,-6.944431128774577466e+00,1.080422040664799432e+01,5.196938730668327899e+00
7.750000000000000000e+01,-3.982801772239451754e+00,9.842222356374559666e+00,5.199648181107752620e+00
7.755000000000001137e+01,-3.740273953888735292e+00,7.440011535176020097e+00,5.202357631547177341e+00
7.760000000000000853e+01,-2.426632821242846738e+00,7.235914513336337173e+00,5.205067081986601174e+00
7.765000000000000568e+01,-5.495894066262294597e-01,7.886156034891394384e+00,5.207776532426025895e+00
7.770000000000000284e+01,3.524816801648756659e+00,7.128862177541744671e+00,5.210485982865449728e+00
7.775000000000000000e+01,7.037352222170602190e+00,5.291383325290429873e+00,5.213195433304874449e+00
7.780000000000001137e+01,8.268643531306469896e+00,8.195880863508628877e+00,5.215904883744299170e+00
7.785000000000000853e+01,7.051082084477724443e+00,6.914169008019587892e+00,5.218614334183723003e+00
7.790000000000000568e+01,9.181253160370392408e+00,8.523452872506894096e+00,5.221323784623147723e+00
7.795000000000000284e+01,1.215919195110617501e+01,1.247157210842214070e+01,5.224033235062571556e+00
7.800000000000000000e+01,8.733889418005055916e+00,1.112722496598450128e+01,5.226742685501996277e+00
7.805000000000001137e+01,5.969997912162993359e+00,1.159796100016280995e+01,5.229452135941420998e+00
7.810000000000000853e+01,7.008247115041626785e+00,1.397598335659949420e+01,5.232161586380844831e+00
7.815000000000000568e+01,6.778299790121730339e+00,1.352726608581161294e+01,5.234871036820269552e+00
7.820000000000000284e+01,4.237433241483461899e+00,1.097332984877548157e+01,5.237580487259693385e+00
7.825000000000000000e+01,3.031359783159315313e+00,1.253407978769799058e+01,5.240289937699117218e+00
7.830000000000001137e+01,-2.641176928673931723e+00,1.141933807170324222e+01,5.242999388138542827e+00
7.835000000000000853e+01,-1.799615488400377883e+00,1.378876248425610918e+01,5.245708838577966659e+00
7.840000000000000568e+01,-5.369157188261180380e+00,1.082899570120671662e+01,5.248418289017391380e+00
7.845000000000000284e+01,-2.583870317527836136e+00,1.523468012066576982e+01,5.251127739456815213e+00
7.850000000000000000e+01,-3.531299601450916370e+00,1.567417322841325245e+01,5.253837189896239046e+00
7.855000000000001137e+01,-5.611575449449263786e+00,1.516965955126882371e+01,5.256546640335664655e+00
7.860000000000000853e+01,-3.073359685204561487e+00,1.690701833024593270e+01,5.259256090775088488e+00
7.865000000000000568e+01,-3.157224536959171601e+00,1.307351982115038957e+01,5.261965541214513209e+00
7.870000000000000284e+01,-3.304240843819959306e+00,1.268018407362977129e+01,5.264674991653937042e+00
7.875000000000000000e+01,-2.555769118485219371e-01,1.548289443922079300e+01,5.267384442093360875e+00
7.880000000000001137e+01,-4.846111450631274131e-02,1.043155216195714985e+01,5.270093892532786484e+00
7.885000000000000853e+01,4.624723622417914903e+00,1.379948926343013049e+01,5.272803342972210316e+00
7.890000000000000568e+01,6.846317251219395494e+00,1.045336252814439781e+01,5.275512793411635037e+00
7.895000000000000284e+01,5.660879625226867162e+00,1.379324941543096195e+01,5.278222243851058870e+00
7.900000000000000000e+01,8.952725116765179791e+00,1.140211171333890938e+01,5.280931694290482703e+00
7.905000000000001137e+01,9.728092606969383382e+00,1.121447294841573061e+01,5.283641144729908312e+00
7.910000000000000853e+01,8.346742984666448706e+00,1.169108568007781557e+01,5.286350595169332145e+00
7.915000000000000568e+01,1.118381292078802502e+01,1.143591941296644166e+01,5.289060045608755978e+00
7.920000000000000284e+01,9.566278923496566833e+00,1.121645477879461517e+01,5.291769496048180699e+00
7.925000000000000000e+01,8.022194509445482069e+00,8.600420129836372496e+00,5.294478946487604532e+00
7.930000000000001137e+01,7.493089552450679314e+00,1.045365981020350610e+01,5.297188396927030141e+00
7.935000000000000853e+01,3.740331819721598006e+00,7.099739988133784152e+00,5.299897847366453973e+00
7.940000000000000568e+01,2.930531239227701867e+00,9.210186665896960889e+00,5.302607297805877806e+00
7.945000000000000284e+01,1.553200099572935589e+00,5.470167638217381167e+00,5.305316748245302527e+00
7.950000000000000000e+01,-1.170824648519164235e-01,1.108910172522532278e+01,5.308026198684726360e+00
7.955000000000001137e+01,-2.414233994085888568e+00,7.184642572454400522e+00,5.310735649124151969e+00
7.960000000000000853e+01,-4.061583268609034292e+00,7.533732071936568353e+00,5.313445099563575802e+00
7.965000000000000568e+01,-1.048597041437854216e+01,8.170705675044697358e+00,5.316154550002999635e+00
7.970000000000000284e+01,-1.249981824978422651e+01,5.846194638362367968e+00,5.318864000442424356e+00
7.975000000000000000e+01,-1.154729138020736912e+01,1.062537592883503734e+01,5.321573450881848188e+00
7.980000000000001137e+01,-1.207583231040222316e+01,3.472389217689379137e+00,5.324282901321272909e+00
7.985000000000000853e+01,-1.055169318017699354e+01,7.837998220768064073e+00,5.326992351760697630e+00
7.990000000000000568e+01,-7.704504682986269337e+00,5.950237254526726360e+00,5.329701802200121463e+00
7.995000000000000284e+01,-6.433731256470915483e+00,8.134777959716442908e+00,5.332411252639546184e+00
8.000000000000000000e+01,-1.048396001244784337e+01,6.973459716325830726e+00,5.335120703078970017e+00
8.005000000000001137e+01,-3.813592019309265169e+00,3.188649622896940983e+00,5.337830153518394738e+00
8.010000000000000853e+01,-3.839711570433557597e+00,5.683968313359947011e+00,5.340539603957819459e+00
8.015000000000000568e+01,-5.702212950222774746e-01,5.779760130268099871e+00,5.343249054397243292e+00
8.020000000000000284e+01,3.480650870490900051e+00,5.841443064851278955e+00,5.345958504836668013e+00
8.025000000000000000e+01,4.604185087597478798e+00,8.339044229263700814e+00,5.348667955276091845e+00
8.030000000000001137e+01,5.587616932655723900e+00,7.223775042119078726e+00,5.351377405715516566e+00
8.035000000000000853e+01,5.716890777592101180e+00,6.082758279537967994e+00,5.354086856154941287e+00
8.040000000000000568e+01,4.944259418775207138e+00,6.632717336413101350e+00,5.356796306594365120e+00
8.045000000000000284e+01,5.813840166969758805e+00,5.192072958692618201e+00,5.359505757033789841e+00
8.050000000000000000e+01,3.296360551903057878e+00,8.561482350005245934e+00,5.362215207473213674e+00
8.055000000000001137e+01,5.859820580595974882e+00,1.080323832023609576e+01,5.364924657912638395e+00
8.060000000000000853e+01,2.708166549314773075e+00,6.845754599161572251e+00,5.367634108352063116e+00
8.065000000000000568e+01,7.395197705418605771e-01,7.723628686444598657e+00,5.370343558791486949e+00
8.070000000000000284e+01,-2.060054457812796169e+00,7.040971299625117474e+00,5.373053009230911670e+00
8.075000000000000000e+01,-3.565117639150416906e+00,8.584761347078883276e+00,5.375762459670335502e+00
8.080000000000001137e+01,-7.035272180702398792e-01,7.531243281449750526e+00,5.378471910109760223e+00
8.085000000000000853e+01,-4.395403997509098382e+00,1.035219201452218130e+01,5.381181360549184944e+00
8.090000000000000568e+01,-4.424619035019303759e+00,8.063512086608051632e+00,5.383890810988608777e+00
8.095000000000000284e+01,-5.531383703718212530e+00,1.222533045479654845e+01,5.386600261428032610e+00
8.100000000000000000e+01,-8.209956873779105990e+00,1.246956793816242026e+01,5.389309711867457331e+00
8.105000000000001137e+01,-6.901966314264575963e+00,9.456146861990646357e+00,5.392019162306882052e+00
8.110000000000000853e+01,-2.486567786499559674e+00,9.438203418715897186e+00,5.394728612746306773e+00
8.115000000000000568e+01,-4.437821536749221529e+00,1.258098724264871748e+01,5.397438063185730606e+00
8.120000000000000284e+01,-2.534415381884567164e+00,1.350735199122361685e+01,5.400147513625154438e+00
8.125000000000000000e+01,-4.348815439912707248e+00,1.209637663700561383e+01,5.402856964064579159e+00
8.130000000000001137e+01,1.861675764142314282e+00,1.470585005338656437e+01,5.405566414504003880e+00
8.135000000000000853e+01,2.551897656324560337e+00,1.349902667833035785e+01,5.408275864943428601e+00
8.140000000000000568e+01,5.147713192579348451e+00,1.138324278560235037e+01,5.410985315382852434e+00
8.145000000000000284e+01,6.206846464946771391e+00,1.251555830201854747e+01,5.413694765822276267e+00
8.150000000000000000e+01,8.462614325018648742e+00,1.465307799326360616e+01,5.416404216261700988e+00
8.155000000000001137e+01,1.039071147608942347e+01,1.222932456781044586e+01,5.419113666701125709e+00
8.160000000000000853e+01,1.150771151154290095e+01,1.197482409633902378e+01,5.421823117140550430e+00
8.165000000000000568e+01,1.225253449315980170e+01,1.622284070737732264e+01,5.424532567579974263e+00
8.170000000000000284e+01,1.118987943934648222e+01,1.318842921775734567e+01,5.427242018019398095e+00
8.175000000000000000e+01,1.048825682554945082e+01,1.449207067824789164e+01,5.429951468458822816e+00
8.180000000000001137e+01,9.561979468805832383e+00,1.017075534173190121e+01,5.432660918898247537e+00
8.185000000000000853e+01,8.590967646121821844e+00,8.207637603313704844e+00,5.435370369337671370e+00
8.190000000000000568e+01,6.532216655985037868e+00,1.084199558997018187e+01,5.438079819777096091e+00
8.195000000000000284e+01,4.763693768522546002e+00,1.474343482469583400e+01,5.440789270216519924e+00
8.200000000000000000e+01,7.049970015357431841e-01,1.141618508949928312e+01,5.443498720655944645e+00
8.205000000000001137e+01,1.012533795977400786e+00,1.416928117348797045e+01,5.446208171095369366e+00
8.210000000000000853e+01,-2.270100150267638561e+00,1.398888946598798100e+01,5.448917621534793199e+00
8.215000000000000568e+01,-3.024334511315811547e+00,1.390228059054226151e+01,5.451627071974217920e+00
8.220000000000000284e+01,-7.067474997659748404e+00,1.423373972238643326e+01,5.454336522413641752e+00
8.225000000000000000e+01,-5.253945643597980997e+00,1.123811761379780805e+01,5.457045972853066473e+00
8.230000000000001137e+01,-7.203757534841208177e+00,1.495434408563153994e+01,5.459755423292491194e+00
8.235000000000000853e+01,-6.795111834921306659e+00,1.042107741670405474e+01,5.462464873731915027e+00
8.240000000000000568e+01,-7.188939341267403194e+00,1.428687282913287504e+01,5.465174324171339748e+00
8.245000000000000284e+01,-6.337867173686331235e+00,7.932074112858496839e+00,5.467883774610763581e+00
8.250000000000000000e+01,-2.138875015975988170e+00,1.056134936428496296e+01,5.470593225050188302e+00
8.255000000000001137e+01,-3.280615559041220486e+00,9.239119597700597097e+00,5.473302675489613023e+00
8.260000000000000853e+01,1.873253893702207851e+00,1.156250781898620872e+01,5.476012125929036856e+00
8.265000000000000568e+01,7.752039995397430605e-01,8.878976235900141845e+00,5.478721576368461577e+00
8.270000000000000284e+01,1.595351712691827961e+00,8.110883320642518157e+00,5.481431026807885409e+00
8.275000000000000000e+01,4.670483661697813815e+00,9.490196215941487878e+00,5.484140477247310130e+00
8.280000000000001137e+01,2.949165187936373833e+00,5.782992153625416520e+00,5.486849927686734851e+00
8.285000000000000853e+01,3.745045334644619750e+00,3.888925168613733163e+00,5.489559378126158684e+00
8.290000000000000568e+01,4.760962702213071829e+00,6.395599662036122623e+00,5.492268828565583405e+00
8.295000000000000284e+01,6.372217433522315844e+00,3.685994375036166559e+00,5.494978279005007238e+00
8.300000000000000000e+01,4.320431483326842681e+00,6.303975483055332063e+00,5.497687729444431071e+00
8.305000000000001137e+01,6.407941031816767108e+00,7.185105752829720416e+00,5.500397179883856680e+00
8.310000000000000853e+01,2.602807741777352746e+00,7.474920186004920808e+00,5.503106630323280513e+00
8.315000000000000568e+01,2.915430713222010972e+00,6.126168414872086743e+00,5.505816080762705234e+00
8.320000000000000284e+01,-3.067582670877551099e+00,6.205033187664766636e+00,5.508525531202129066e+00
8.325000000000000000e+01,-2.777570296887173829e+00,9.072482948953952686e+00,5.511234981641552899e+00
8.330000000000001137e+01,-2.839367464476039160e+00,9.037417859135572940e+00,5.513944432080978508e+00
8.335000000000000853e+01,-8.524073964671842418e+00,5.412716930575598440e+00,5.516653882520402341e+00
8.340000000000000568e+01,-1.041939251182376402e+01,3.192370216550687090e+00,5.519363332959827062e+00
8.345000000000000284e+01,-1.382698060266093876e+01,6.632338446605015037e+00,5.522072783399250895e+00
8.350000000000000000e+01,-9.825888226194964048e+00,6.961437331386767902e+00,5.524782233838674728e+00
8.355000000000001137e+01,-1.065861618765714347e+01,7.634938283212235000e+00,5.527491684278100337e+00
8.360000000000000853e+01,-8.477932025577466391e+00,6.584682771774909682e+00,5.530201134717524170e+00
8.365000000000000568e+01,-1.050413751955326624e+01,7.343613905925942653e+00,5.532910585156948891e+00
8.370000000000000284e+01,-5.666627268857652666e+00,7.882065085197439203e+00,5.535620035596372723e+00
8.375000000000000000e+01,-5.772995432580845687e+00,8.097699583840189064e+00,5.538329486035796556e+00
8.380000000000001137e+01,-5.558248253375257519e+00,1.038505143137772180e+01,5.541038936475222165e+00
8.385000000000000853e+01,-2.813958459836134907e+00,6.913580405209713398e+00,5.543748386914645998e+00
8.390000000000000568e+01,-9.266263845859334936e-02,8.341338373017308072e+00,5.546457837354069831e+00
8.395000000000000284e+01,8.050080752107899862e-01,1.117698317814481257e+01,5.549167287793494552e+00
8.400000000000000000e+01,7.421095265061708801e+00,7.167320252502047850e+00,5.551876738232918385e+00
8.405000000000001137e+01,6.405433948758602725e+00,6.861438011657401859e+00,5.554586188672343994e+00
8.410000000000000853e+01,8.373332915597954340e+00,7.855132115099574541e+00,5.557295639111767827e+00
8.415000000000000568e+01,1.087878702632517225e+01,1.175375041707170354e+01,5.560005089551191659e+00
8.420000000000000284e+01,9.573493570716882672e+00,1.131447195006098205e+01,5.562714539990616380e+00
8.425000000000000000e+01,7.884315235409624201e+00,1.231592271979587494e+01,5.565423990430040213e+00
8.430000000000001137e+01,7.982369174505492992e+00,9.176413616024566622e+00,5.568133440869465822e+00
8.435000000000000853e+01,8.632913665225240507e+00,1.407683773837562669e+01,5.570842891308889655e+00
8.440000000000000568e+01,6.493946259881348659e+00,8.933677169003503948e+00,5.573552341748313488e+00
8.445000000000000284e+01,6.083759949209360585e+00,1.157978535787468033e+01,5.576261792187738209e+00
8.450000000000000000e+01,2.962785109152332730e+00,1.216306150582897061e+01,5.578971242627162042e+00
8.455000000000001137e+01,8.545092851998823402e-01,1.128372542157549674e+01,5.581680693066586763e+00
8.460000000000000853e+01,-2.649616138897090245e+00,1.358677603128564826e+01,5.584390143506011484e+00
8.465000000000000568e+01,-1.426591907951778371e+00,1.117171544274994410e+01,5.587099593945435316e+00
8.470000000000000284e+01,-1.766164654718185512e+00,1.485866534192886235e+01,5.589809044384860037e+00
8.475000000000000000e+01,-2.455131615943769052e+00,1.367013217403865610e+01,5.592518494824283870e+00
8.480000000000001137e+01,-5.628645456520079193e+00,1.796982285221314868e+01,5.595227945263708591e+00
8.485000000000000853e+01,-5.029910154910223419e+00,1.104382461038897389e+01,5.597937395703133312e+00
8.490000000000000568e+01,-5.374184110409872872e+00,1.081890005960550916e+01,5.600646846142557145e+00
8.495000000000000284e+01,-4.657325046076521424e+00,1.266464574981946356e+01,5.603356296581981866e+00
8.500000000000000000e+01,-3.807998489423546129e+00,1.154719993158388824e+01,5.606065747021405699e+00
8.505000000000001137e+01,2.195032046825007743e+00,1.312184889896464313e+01,5.608775197460830420e+00
8.510000000000000853e+01,5.591069359590294940e-01,9.566946737559680614e+00,5.611484647900255140e+00
8.515000000000000568e+01,1.860058232595620975e+00,9.904646697206988648e+00,5.614194098339678973e+00
8.520000000000000284e+01,9.227735613027217454e+00,8.762310104408852496e+00,5.616903548779103694e+00
8.525000000000000000e+01,5.189651223360277399e+00,1.454307248719666745e+01,5.619612999218527527e+00
8.530000000000001137e+01,4.412215016328428163e+00,1.401738269960166861e+01,5.622322449657952248e+00
8.535000000000000853e+01,1.083414350079864974e+01,1.320624611511741975e+01,5.625031900097376969e+00
8.540000000000000568e+01,7.932518909906391968e+00,1.179024040196298095e+01,5.627741350536800802e+00
8.545000000000000284e+01,9.775189784308173202e+00,7.965811638459715738e+00,5.630450800976225523e+00
8.550000000000000000e+01,7.518450508653590880e+00,8.264990201170741457e+00,5.633160251415649356e+00
8.555000000000001137e+01,8.461521857386113510e+00,1.233377392134743822e+01,5.635869701855074076e+00
8.560000000000000853e+01,3.866231398737860925e+00,1.074133221477046440e+01,5.638579152294498797e+00
8.565000000000000568e+01,1.081228404200923698e+00,1.080528685710183723e+01,5.641288602733922630e+00
8.570000000000000284e+01,1.320259647538569947e+00,9.250651125374604433e+00,5.643998053173346463e+00
8.575000000000000000e+01,-2.075774745073600158e+00,1.055789512365533511e+01,5.646707503612771184e+00
8.580000000000001137e+01,-7.873678709074161119e-01,9.653029820395978788e+00,5.649416954052195905e+00
8.585000000000000853e+01,-5.138114705417008210e+00,9.651756550355072406e+00,5.652126404491620626e+00
8.590000000000000568e+01,-6.410402705122193900e+00,9.155848450490516655e+00,5.654835854931044459e+00
8.595000000000000284e+01,-1.036179279497153338e+01,6.760826445905175675e+00,5.657545305370468292e+00
8.600000000000000000e+01,-9.884696682698491443e+00,9.636802529191140110e+00,5.660254755809893012e+00
8.605000000000001137e+01,-1.155654736214597911e+01,7.064591958220022505e+00,5.662964206249317733e+00
8.610000000000000853e+01,-1.001119323541171369e+01,9.898872996512134037e+00,5.665673656688742454e+00
8.615000000000000568e+01,-1.007516897633344222e+01,7.713521565962606630e+00,5.668383107128166287e+00
8.620000000000000284e+01,-1.331022810576312310e+01,9.110856151758092381e+00,5.671092557567590120e+00
8.625000000000000000e+01,-8.638965734895114323e+00,7.187405054082177891e+00,5.673802008007014841e+00
8.630000000000001137e+01,-6.302509197953469311e+00,9.343858587123239801e+00,5.676511458446439562e+00
8.635000000000000853e+01,-6.135810040548333788e+00,8.478839615390750595e+00,5.679220908885864283e+00
8.640000000000000568e+01,-3.942636725287346877e+00,9.015330707494893403e+00,5.681930359325288116e+00
8.645000000000000284e+01,6.312758138264682461e-01,7.667420436459025268e+00,5.684639809764711949e+00
8.650000000000000000e+01,-2.549178875835529379e+00,3.777132306710976550e+00,5.687349260204136669e+00
8.655000000000001137e+01,4.684999207741395999e-01,5.679948760252186091e+00,5.690058710643561390e+00
8.660000000000000853e+01,8.162907802708103233e+00,5.253948792901432796e+00,5.692768161082985223e+00
8.665000000000000568e+01,7.826410876836002117e+00,4.335868116499323577e+00,5.695477611522409944e+00
8.670000000000000284e+01,5.443215616205259622e+00,8.085013464669808414e+00,5.698187061961833777e+00
8.675000000000000000e+01,6.953779616349422987e+00,7.164191450301174768e+00,5.700896512401258498e+00
8.680000000000001137e+01,7.638522198223347104e+00,9.040377777134594339e+00,5.703605962840683219e+00
8.685000000000000853e+01,4.741403321104908031e+00,7.522295883150363238e+00,5.706315413280107052e+00
8.690000000000000568e+01,2.798763062504877830e+00,6.251128401736197659e+00,5.709024863719531773e+00
8.695000000000000284e+01,-4.781205511865240787e-01,1.288219861846847891e+01,5.711734314158955605e+00
8.700000000000000000e+01,-1.291337535481177134e+00,7.366083695597168912e+00,5.714443764598380326e+00
8.705000000000001137e+01,-2.498022976563540887e+00,9.569693825809890697e+00,5.717153215037805047e+00
8.710000000000000853e+01,-2.953706925945680517e+00,1.133004863569814624e+01,5.719862665477228880e+00
8.715000000000000568e+01,-4.492421215353755493e+00,1.153814362059491572e+01,5.722572115916653601e+00
8.720000000000000284e+01,-6.234957771641892244e+00,1.223736963476675044e+01,5.725281566356077434e+00
8.725000000000000000e+01,-7.080757706351544556e+00,1.081810416177470024e+01,5.727991016795502155e+00
8.730000000000001137e+01,-8.716717735795304733e+00,8.894130460636388236e+00,5.730700467234926876e+00
8.735000000000000853e+01,-5.927761974253479060e+00,1.080248960652855850e+01,5.733409917674350709e+00
8.740000000000000568e+01,-7.143361386345702613e+00,9.582352876508817729e+00,5.736119368113775430e+00
8.745000000000000284e+01,-4.720764531977135192e+00,1.185169767569635368e+01,5.738828818553199262e+00
8.750000000000000000e+01,-5.262734117244272980e+00,1.131661213633936391e+01,5.741538268992623983e+00
8.755000000000001137e+01,-6.503071659605530463e-02,1.645499137130889977e+01,5.744247719432048704e+00
8.760000000000000853e+01,1.702453262227195285e+00,1.074420949460835040e+01,5.746957169871472537e+00
8.765000000000000568e+01,2.563440479656583726e+00,1.334039378011139476e+01,5.749666620310897258e+00
8.770000000000000284e+01,4.179231951321520810e+00,1.034312009742405891e+01,5.752376070750321091e+00
8.775000000000000000e+01,5.822549294123376740e+00,1.169331194586100331e+01,5.755085521189744924e+00
8.780000000000001137e+01,8.417357360662066412e+00,1.076814599923663351e+01,5.757794971629170533e+00
8.785000000000000853e+01,1.082959720769779643e+01,9.784186822973424569e+00,5.760504422068594366e+00
8.790000000000000568e+01,9.878435535374524790e+00,1.545759524729842127e+01,5.763213872508019087e+00
8.795000000000000284e+01,1.243674940095151982e+01,1.253955417492297997e+01,5.765923322947442919e+00
8.800000000000000000e+01,1.195475816889102738e+01,1.004236663550960706e+01,5.768632773386866752e+00
8.805000000000001137e+01,1.153370149744644557e+01,1.295307475110461404e+01,5.771342223826292361e+00
8.810000000000000853e+01,9.056125832446566548e+00,1.088991285931189701e+01,5.774051674265716194e+00
8.815000000000000568e+01,4.903114860165748823e+00,1.491994452874047283e+01,5.776761124705140915e+00
8.820000000000000284e+01,4.711606627622444421e+00,1.257476802239785130e+01,5.779470575144564748e+00
8.825000000000000000e+01,5.403807596486696063e-01,1.393929544476970506e+01,5.782180025583988581e+00
8.830000000000001137e+01,-6.072927320845855625e-01,1.380766409647925208e+01,5.784889476023414190e+00
8.835000000000000853e+01,-1.610918527661110211e+00,1.395390523707339980e+01,5.787598926462838023e+00
8.840000000000000568e+01,-3.784198210257705419e+00,1.019156228936188846e+01,5.790308376902261855e+00
8.845000000000000284e+01,-5.752432378361396204e-01,1.286839571457871223e+01,5.793017827341686576e+00
8.850000000000000000e+01,-7.204620681595372389e+00,1.120676643045848486e+01,5.795727277781110409e+00
8.855000000000001137e+01,-8.205898579470446208e+00,1.266514851667278840e+01,5.798436728220536018e+00
8.860000000000000853e+01,-9.502888165776136375e+00,9.460074760677436245e+00,5.801146178659959851e+00
8.865000000000000568e+01,-4.958385455076613546e+00,1.330091709558298874e+01,5.803855629099383684e+00
8.870000000000000284e+01,-7.360771946256862819e+00,7.393380667273357076e+00,5.806565079538808405e+00
8.875000000000000000e+01,-7.321212110423285679e+00,8.114379420257122888e+00,5.809274529978232238e+00
8.880000000000001137e+01,-5.968816762002351339e+00,1.328319211304420477e+01,5.811983980417657847e+00
8.885000000000000853e+01,-2.329030998657836360e+00,8.749505234825393885e+00,5.814693430857081680e+00
8.890000000000000568e+01,5.875289093691851150e-01,7.285413904661158568e+00,5.817402881296505512e+00
8.895000000000000284e+01,1.523674068620114452e+00,7.809583599809888810e+00,5.820112331735930233e+00
8.900000000000000000e+01,4.461619432024690468e+00,1.083065939977497649e+01,5.822821782175354066e+00
8.905000000000001137e+01,1.493268203459969357e+00,6.010980910953919398e+00,5.825531232614779675e+00
8.910000000000000853e+01,5.094000584553352695e+00,1.233942889757673811e+01,5.828240683054203508e+00
8.915000000000000568e+01,4.700110321170759775e+00,8.413175254275612858e+00,5.830950133493627341e+00
8.920000000000000284e+01,4.070135985528337663e+00,6.283181319485356298e+00,5.833659583933052062e+00
8.925000000000000000e+01,6.497849600375923629e+00,6.250909446860180907e+00,5.836369034372475895e+00
8.930000000000001137e+01,3.719676973158836830e+00,9.173595674287238211e+00,5.839078484811900616e+00
8.935000000000000853e+01,3.950765534561889059e+00,7.592684597982071182e+00,5.841787935251325337e+00
8.940000000000000568e+01,2.437110733719593636e+00,6.209607271031861941e+00,5.844497385690749169e+00
8.945000000000000284e+01,-5.724459761895207555e-01,9.419770168192286519e+00,5.847206836130173890e+00
8.950000000000000000e+01,-2.055024888369388236e+00,6.228741669202300102e+00,5.849916286569597723e+00
8.955000000000001137e+01,-4.027808194493390559e+00,7.618708607645896969e+00,5.852625737009022444e+00
8.960000000000000853e+01,-4.043495085357909247e+00,8.185328944293447151e+00,5.855335187448447165e+00
8.965000000000000568e+01,-5.314432656617219308e+00,8.077592687673590177e+00,5.858044637887870998e+00
8.970000000000000284e+01,-6.531175880049838511e+00,7.288177199271272499e+00,5.860754088327295719e+00
8.975000000000000000e+01,-9.808307766757080159e+00,7.152973099281443758e+00,5.863463538766719552e+00
8.980000000000001137e+01,-8.930174696144717927e+00,7.181703117560537919e+00,5.866172989206144273e+00
8.985000000000000853e+01,-1.182959654825447871e+01,2.578498376951381843e+00,5.868882439645568994e+00
8.990000000000000568e+01,-9.490886359144445450e+00,9.864569851097609643e+00,5.871591890084992826e+00
8.995000000000000284e+01,-1.124679825603303129e+01,7.816282305074037318e+00,5.874301340524417547e+00
9.000000000000000000e+01,-7.165681697782663839e+00,1.061699134340881301e+01,5.877010790963841380e+00
9.005000000000001137e+01,-4.458799886787216948e+00,5.869259637270573648e+00,5.879720241403266101e+00
9.010000000000000853e+01,-5.473581606208848704e+00,6.455653885532787406e+00,5.882429691842690822e+00
9.015000000000000568e+01,-1.584460612263041135e-01,8.906592486489905980e+00,5.885139142282114655e+00
9.020000000000000284e+01,4.390257345156984847e-01,8.085392766093908890e+00,5.887848592721539376e+00
9.025000000000000000e+01,4.116401116836847507e+00,1.028214540193406279e+01,5.890558043160963209e+00
9.030000000000001137e+01,3.485815254151020781e+00,9.694806735854536228e+00,5.893267493600387930e+00
9.035000000000000853e+01,7.118606642740142654e+00,1.025808233791139301e+01,5.895976944039812651e+00
9.040000000000000568e+01,8.875061313681637643e+00,1.091759660417546662e+01,5.898686394479236483e+00
9.045000000000000284e+01,8.818665940534865300e+00,9.568598968885813960e+00,5.901395844918660316e+00
9.050000000000000000e+01,8.559954497449442812e+00,1.148720211850996265e+01,5.904105295358085037e+00
9.055000000000001137e+01,5.489605075619026664e+00,9.442018881938899710e+00,5.906814745797509758e+00
9.060000000000000853e+01,7.086708779435761940e+00,9.948443846247014832e+00,5.909524196236934479e+00
9.065000000000000568e+01,2.853089644951478654e+00,1.028135808030269871e+01,5.912233646676358312e+00
9.070000000000000284e+01,7.973804606571560427e+00,1.126220359072960164e+01,5.914943097115782145e+00
9.075000000000000000e+01,2.922820117578677213e+00,8.397129106877626370e+00,5.917652547555206866e+00
9.080000000000001137e+01,6.699726667382956968e-01,1.365346922274338226e+01,5.920361997994631587e+00
