time_1,signal_1,time_2,signal_2,time_3,signal_3,time_4,signal_4
1.799500000000000171e+02,9.440374045790251856e+00,1.799500000000000171e+02,9.440374045790251856e+00,nan,nan,nan,nan
1.800000000000000000e+02,9.148926725540418303e+00,1.800000000000000000e+02,9.148926725540418303e+00,nan,nan,nan,nan
1.800500000000000114e+02,8.865983048121400145e+00,1.800500000000000114e+02,8.865983048121400145e+00,nan,nan,nan,nan
1.801000000000000227e+02,8.594370093229390051e+00,1.801000000000000227e+02,8.594370093229390051e+00,nan,nan,nan,nan
1.801500000000000057e+02,8.336801727726509625e+00,1.801500000000000057e+02,8.336801727726509625e+00,nan,nan,nan,nan
1.802000000000000171e+02,8.095851489579789728e+00,1.802000000000000171e+02,8.095851489579789728e+00,nan,nan,nan,nan
1.802500000000000000e+02,7.873926873921503145e+00,1.802500000000000000e+02,7.873926873921503145e+00,nan,nan,nan,nan
1.803000000000000114e+02,7.673245278152533544e+00,1.803000000000000114e+02,7.673245278152533544e+00,nan,nan,nan,nan
1.803500000000000227e+02,7.495811846441420734e+00,1.803500000000000227e+02,7.495811846441420734e+00,nan,nan,nan,nan
1.804000000000000057e+02,7.343399434986206842e+00,1.804000000000000057e+02,7.343399434986206842e+00,nan,nan,nan,nan
1.804500000000000171e+02,7.217530898221136582e+00,1.804500000000000171e+02,7.217530898221136582e+00,nan,nan,nan,nan
1.805000000000000000e+02,7.119463872959100215e+00,1.805000000000000000e+02,7.119463872959100215e+00,nan,nan,nan,nan
1.805500000000000114e+02,7.050178212499758956e+00,nan,nan,nan,nan,nan,nan
1.806000000000000227e+02,7.010366196259688820e+00,nan,nan,nan,nan,nan,nan
1.806500000000000057e+02,7.000425612745058146e+00,nan,nan,nan,nan,nan,nan
1.807000000000000171e+02,7.020455784980412339e+00,nan,nan,nan,nan,nan,nan
1.807500000000000000e+02,7.070256578105848178e+00,nan,nan,nan,nan,nan,nan
1.808000000000000114e+02,7.149330399058465346e+00,nan,nan,nan,nan,nan,nan
1.808500000000000227e+02,7.256887168357616602e+00,nan,nan,nan,nan,nan,nan
1.809000000000000057e+02,7.391852214317919056e+00,nan,nan,nan,nan,nan,nan
1.809500000000000171e+02,7.552877010813804581e+00,nan,nan,nan,nan,nan,nan
1.810000000000000000e+02,7.738352651306224850e+00,nan,nan,nan,nan,nan,nan
1.810500000000000114e+02,7.946425924505684968e+00,nan,nan,nan,nan,nan,nan
1.811000000000000227e+02,8.175017831046154981e+00,nan,nan,nan,nan,nan,nan
1.811500000000000057e+02,8.421844356159775558e+00,nan,nan,nan,nan,nan,nan
1.812000000000000171e+02,8.684439290797891786e+00,nan,nan,nan,nan,nan,nan
1.812500000000000000e+02,8.960178873175648206e+00,nan,nan,nan,nan,nan,nan
1.813000000000000114e+02,9.246308004533624114e+00,nan,nan,nan,nan,nan,nan
1.813500000000000227e+02,9.539967777172854824e+00,nan,nan,nan,nan,nan,nan
1.814000000000000057e+02,9.838224039715971259e+00,nan,nan,nan,nan,nan,nan
1.814500000000000171e+02,1.013809671417839198e+01,nan,nan,nan,nan,nan,nan
1.815000000000000000e+02,1.043658957192127623e+01,nan,nan,nan,nan,nan,nan
1.815500000000000114e+02,1.073072017097901742e+01,nan,nan,nan,nan,nan,nan
1.816000000000000227e+02,1.101754965563230826e+01,nan,nan,nan,nan,nan,nan
1.816500000000000057e+02,1.129421212048355727e+01,nan,nan,nan,nan,nan,nan
1.817000000000000171e+02,1.155794324563673925e+01,nan,nan,nan,nan,nan,nan
1.817500000000000000e+02,1.180610791686694228e+01,nan,nan,nan,nan,nan,nan
1.818000000000000114e+02,1.203622655481185078e+01,nan,nan,nan,nan,nan,nan
1.818500000000000227e+02,1.224599989010807910e+01,nan,nan,nan,nan,nan,nan
1.819000000000000057e+02,1.243333193693109351e+01,nan,nan,nan,nan,nan,nan
1.819500000000000171e+02,1.259635093539299078e+01,nan,nan,nan,nan,nan,nan
1.820000000000000000e+02,1.273342805354787544e+01,nan,nan,nan,nan,nan,nan
1.820500000000000114e+02,1.284319366214296565e+01,nan,nan,nan,nan,nan,nan
1.821000000000000227e+02,1.292455101950078067e+01,nan,nan,nan,nan,nan,nan
1.821500000000000057e+02,1.297668722979974731e+01,nan,nan,nan,nan,nan,nan
1.822000000000000171e+02,1.299908136526055635e+01,nan,nan,nan,nan,nan,nan
1.822500000000000000e+02,1.299150967108417554e+01,nan,nan,nan,nan,nan,nan
1.823000000000000114e+02,1.295404780113593723e+01,nan,nan,nan,nan,nan,nan
1.823500000000000227e+02,1.288707006203711281e+01,nan,nan,nan,nan,nan,nan
1.824000000000000057e+02,1.279124567321694173e+01,nan,nan,nan,nan,nan,nan
1.824500000000000171e+02,1.266753208029307842e+01,nan,nan,nan,nan,nan,nan
1.825000000000000000e+02,1.251716538859187722e+01,nan,nan,nan,nan,nan,nan
1.825500000000000114e+02,1.234164801239203157e+01,nan,nan,nan,nan,nan,nan
1.826000000000000227e+02,1.214273366329827297e+01,nan,nan,nan,nan,nan,nan
1.826500000000000057e+02,1.192240982773453872e+01,nan,nan,nan,nan,nan,nan
1.827000000000000171e+02,1.168287790863615427e+01,nan,nan,nan,nan,nan,nan
1.827500000000000000e+02,1.142653122976029678e+01,nan,nan,nan,nan,nan,nan
1.828000000000000114e+02,1.115593112238505924e+01,nan,nan,nan,nan,nan,nan
1.828500000000000227e+02,1.087378133333497132e+01,nan,nan,nan,nan,nan,nan
1.829000000000000057e+02,1.058290101003606942e+01,nan,nan,nan,nan,nan,nan
1.829500000000000171e+02,1.028619653252617994e+01,nan,nan,nan,nan,nan,nan
1.830000000000000000e+02,9.986632473867453896e+00,nan,nan,nan,nan,nan,nan
1.830500000000000114e+02,9.687201979110955818e+00,nan,nan,nan,nan,nan,nan
1.831000000000000227e+02,9.390896858781905721e+00,nan,nan,nan,nan,nan,nan
1.831500000000000057e+02,9.100677695697342529e+00,nan,nan,nan,nan,nan,nan
1.832000000000000171e+02,8.819444263800777506e+00,nan,nan,nan,nan,nan,nan
1.832500000000000000e+02,8.550006554580628304e+00,nan,nan,nan,nan,nan,nan
1.833000000000000114e+02,8.295056700562851049e+00,nan,nan,nan,nan,nan,nan
1.833500000000000227e+02,8.057142076413732923e+00,nan,nan,nan,nan,nan,nan
1.834000000000000057e+02,7.838639846413769874e+00,nan,nan,nan,nan,nan,nan
1.834500000000000171e+02,7.641733212617643822e+00,nan,nan,nan,nan,nan,nan
1.835000000000000000e+02,7.468389601021786284e+00,nan,nan,nan,nan,nan,nan
1.835500000000000114e+02,7.320341003693287441e+00,nan,nan,nan,nan,nan,nan
1.836000000000000227e+02,7.199066673278400330e+00,nan,nan,nan,nan,nan,nan
1.836500000000000057e+02,7.105778342798712011e+00,nan,nan,nan,nan,nan,nan
1.837000000000000171e+02,7.041408118415247941e+00,nan,nan,nan,nan,nan,nan
1.837500000000000000e+02,7.006599166132152945e+00,nan,nan,nan,nan,nan,nan
1.838000000000000114e+02,7.001699285494289882e+00,nan,nan,nan,nan,nan,nan
1.838500000000000227e+02,7.026757434489335985e+00,nan,nan,nan,nan,nan,nan
1.839000000000000057e+02,7.081523240375616979e+00,nan,nan,nan,nan,nan,nan
1.839500000000000171e+02,7.165449501323946535e+00,nan,nan,nan,nan,nan,nan
1.840000000000000000e+02,7.277697653877166495e+00,nan,nan,nan,nan,nan,nan
1.840500000000000114e+02,7.417146151599400383e+00,nan,nan,nan,nan,nan,nan
1.841000000000000227e+02,7.582401671196894455e+00,nan,nan,nan,nan,nan,nan
1.841500000000000057e+02,7.771813034143928434e+00,nan,nan,nan,nan,nan,nan
1.842000000000000171e+02,7.983487704713221333e+00,nan,nan,nan,nan,nan,nan
1.842500000000000000e+02,8.215310699566551023e+00,nan,nan,nan,nan,nan,nan
1.843000000000000114e+02,8.464965719970097169e+00,nan,nan,nan,nan,nan,nan
1.843500000000000227e+02,8.729958295484838260e+00,nan,nan,nan,nan,nan,nan
1.844000000000000057e+02,9.007640707890967491e+00,nan,nan,nan,nan,nan,nan
1.844500000000000171e+02,9.295238446313641489e+00,nan,nan,nan,nan,nan,nan
1.845000000000000000e+02,9.589877929217387020e+00,nan,nan,nan,nan,nan,nan
1.845500000000000114e+02,9.888615216284227571e+00,nan,nan,nan,nan,nan,nan
1.846000000000000227e+02,1.018846542329104210e+01,nan,nan,nan,nan,nan,nan
1.846500000000000057e+02,1.048643254608654907e+01,nan,nan,nan,nan,nan,nan
1.847000000000000171e+02,1.077953939567495034e+01,nan,nan,nan,nan,nan,nan
1.847500000000000000e+02,1.106485734530306786e+01,nan,nan,nan,nan,nan,nan
1.848000000000000114e+02,1.133953559233211728e+01,nan,nan,nan,nan,nan,nan
1.848500000000000227e+02,1.160082964251417437e+01,nan,nan,nan,nan,nan,nan
1.849000000000000057e+02,1.184612873207201389e+01,nan,nan,nan,nan,nan,nan
1.849500000000000171e+02,1.207298191358814954e+01,nan,nan,nan,nan,nan,nan
1.850000000000000000e+02,1.227912254506030898e+01,nan,nan,nan,nan,nan,nan
1.850500000000000114e+02,1.246249093744008718e+01,nan,nan,nan,nan,nan,nan
1.851000000000000227e+02,1.262125493436423440e+01,nan,nan,nan,nan,nan,nan
1.851500000000000057e+02,1.275382821845581738e+01,nan,nan,nan,nan,nan,nan
1.852000000000000171e+02,1.285888616128324102e+01,nan,nan,nan,nan,nan,nan
1.852500000000000000e+02,1.293537905860919679e+01,nan,nan,nan,nan,nan,nan
1.853000000000000114e+02,1.298254261868887838e+01,nan,nan,nan,nan,nan,nan
1.853500000000000227e+02,1.299990559882011887e+01,nan,nan,nan,nan,nan,nan
1.854000000000000057e+02,1.298729451384490119e+01,nan,nan,nan,nan,nan,nan
1.854500000000000171e+02,1.294483536955561043e+01,nan,nan,nan,nan,nan,nan
1.855000000000000000e+02,1.287295240368690941e+01,nan,nan,nan,nan,nan,nan
1.855500000000000114e+02,1.277236384707232553e+01,nan,nan,nan,nan,nan,nan
1.856000000000000227e+02,1.264407474731942926e+01,nan,nan,nan,nan,nan,nan
1.856500000000000057e+02,1.248936692670630855e+01,nan,nan,nan,nan,nan,nan
1.857000000000000171e+02,1.230978617463674851e+01,nan,nan,nan,nan,nan,nan
1.857500000000000000e+02,1.210712680262412810e+01,nan,nan,nan,nan,nan,nan
1.858000000000000114e+02,1.188341371612308350e+01,nan,nan,nan,nan,nan,nan
1.858500000000000227e+02,1.164088218234433114e+01,nan,nan,nan,nan,nan,nan
1.859000000000000057e+02,1.138195549620327185e+01,nan,nan,nan,nan,nan,nan
1.859500000000000171e+02,1.110922076755775301e+01,nan,nan,nan,nan,nan,nan
1.860000000000000000e+02,1.082540307166259375e+01,nan,nan,nan,nan,nan,nan
1.860500000000000114e+02,1.053333822111719975e+01,nan,nan,nan,nan,nan,nan
1.861000000000000227e+02,1.023594443136457777e+01,nan,nan,nan,nan,nan,nan
1.861500000000000057e+02,9.936193162846789662e+00,nan,nan,nan,nan,nan,nan
1.862000000000000171e+02,9.637079431153928510e+00,nan,nan,nan,nan,nan,nan
1.862500000000000000e+02,9.341591881819557130e+00,nan,nan,nan,nan,nan,nan
1.863000000000000114e+02,9.052682928761090153e+00,nan,nan,nan,nan,nan,nan
1.863500000000000227e+02,8.773239254737056569e+00,nan,nan,nan,nan,nan,nan
1.864000000000000057e+02,8.506052968566654826e+00,nan,nan,nan,nan,nan,nan
1.864500000000000171e+02,8.253793707300953741e+00,nan,nan,nan,nan,nan,nan
1.865000000000000000e+02,8.018981962092981419e+00,nan,nan,nan,nan,nan,nan
1.865500000000000114e+02,7.803963894282144764e+00,nan,nan,nan,nan,nan,nan
1.866000000000000227e+02,7.610887893326626852e+00,nan,nan,nan,nan,nan,nan
1.866500000000000057e+02,7.441683110805625390e+00,nan,nan,nan,nan,nan,nan
1.867000000000000171e+02,7.298040184974232680e+00,nan,nan,nan,nan,nan,nan
1.867500000000000000e+02,7.181394348465480526e+00,nan,nan,nan,nan,nan,nan
1.868000000000000114e+02,7.092911087919643975e+00,nan,nan,nan,nan,nan,nan
1.868500000000000227e+02,7.033474498827496646e+00,nan,nan,nan,nan,nan,nan
1.869000000000000057e+02,7.003678451940129612e+00,nan,nan,nan,nan,nan,nan
1.869500000000000171e+02,7.003820659508745550e+00,nan,nan,nan,nan,nan,nan
1.870000000000000000e+02,7.033899700642325392e+00,nan,nan,nan,nan,nan,nan
1.870500000000000114e+02,7.093615035504705624e+00,nan,nan,nan,nan,nan,nan
1.871000000000000227e+02,7.182370008209197465e+00,nan,nan,nan,nan,nan,nan
1.871500000000000057e+02,7.299277808406957391e+00,nan,nan,nan,nan,nan,nan
1.872000000000000171e+02,7.443170332003122169e+00,nan,nan,nan,nan,nan,nan
1.872500000000000000e+02,7.612609852466301064e+00,nan,nan,nan,nan,nan,nan
1.873000000000000114e+02,7.805903386117474696e+00,nan,nan,nan,nan,nan,nan
1.873500000000000227e+02,8.021119607862660317e+00,nan,nan,nan,nan,nan,nan
1.874000000000000057e+02,8.256108148355062681e+00,nan,nan,nan,nan,nan,nan
1.874500000000000171e+02,8.508521079775231755e+00,nan,nan,nan,nan,nan,nan
1.875000000000000000e+02,8.775836375548756507e+00,nan,nan,nan,nan,nan,nan
1.875500000000000114e+02,9.055383109603257097e+00,nan,nan,nan,nan,nan,nan
1.876000000000000227e+02,9.344368143377776548e+00,nan,nan,nan,nan,nan,nan
1.876500000000000057e+02,9.639904033940421613e+00,nan,nan,nan,nan,nan,nan
1.877000000000000171e+02,9.939037884364200437e+00,nan,nan,nan,nan,nan,nan
1.877500000000000000e+02,1.023878084809584799e+01,nan,nan,nan,nan,nan,nan
1.878000000000000114e+02,1.053613799252394401e+01,nan,nan,nan,nan,nan,nan
1.878500000000000227e+02,1.082813822335439546e+01,nan,nan,nan,nan,nan,nan
1.879000000000000057e+02,1.111186397080303045e+01,nan,nan,nan,nan,nan,nan
1.879500000000000171e+02,1.138448034098892414e+01,nan,nan,nan,nan,nan,nan
1.880000000000000000e+02,1.164326344125586132e+01,nan,nan,nan,nan,nan,nan
1.880500000000000114e+02,1.188562759640858957e+01,nan,nan,nan,nan,nan,nan
1.881000000000000227e+02,1.210915118392360768e+01,nan,nan,nan,nan,nan,nan
1.881500000000000057e+02,1.231160083000143146e+01,nan,nan,nan,nan,nan,nan
1.882000000000000171e+02,1.249095372469963294e+01,nan,nan,nan,nan,nan,nan
1.882500000000000000e+02,1.264541783318037105e+01,nan,nan,nan,nan,nan,nan
1.883000000000000114e+02,1.277344980113092987e+01,nan,nan,nan,nan,nan,nan
1.883500000000000227e+02,1.287377037544919034e+01,nan,nan,nan,nan,nan,nan
1.884000000000000057e+02,1.294537718611810462e+01,1.884000000000000057e+02,1.294537718611810462e+01,1.884000000000000057e+02,1.294537718611810462e+01,1.884000000000000057e+02,1.294537718611810462e+01
1.884500000000000171e+02,1.298755476155561617e+01,1.884500000000000171e+02,1.298755476155561617e+01,1.884500000000000171e+02,1.298755476155561617e+01,1.884500000000000171e+02,1.298755476155561617e+01
1.885000000000000000e+02,1.299988167736995592e+01,1.885000000000000000e+02,1.299988167736995592e+01,1.885000000000000000e+02,1.299988167736995592e+01,1.885000000000000000e+02,1.299988167736995592e+01
1.885500000000000114e+02,1.298223476709306112e+01,1.885500000000000114e+02,1.298223476709306112e+01,1.885500000000000114e+02,1.298223476709306112e+01,1.885500000000000114e+02,1.298223476709306112e+01
1.886000000000000227e+02,1.293479035281910861e+01,1.886000000000000227e+02,1.293479035281910861e+01,1.886000000000000227e+02,1.293479035281910861e+01,1.886000000000000227e+02,1.293479035281910861e+01
1.886500000000000057e+02,1.285802248345253673e+01,1.886500000000000057e+02,1.285802248345253673e+01,1.886500000000000057e+02,1.285802248345253673e+01,1.886500000000000057e+02,1.285802248345253673e+01
1.887000000000000171e+02,1.275269819816788441e+01,1.887000000000000171e+02,1.275269819816788441e+01,1.887000000000000171e+02,1.275269819816788441e+01,1.887000000000000171e+02,1.275269819816788441e+01
1.887500000000000000e+02,1.261986986240825814e+01,1.887500000000000000e+02,1.261986986240825814e+01,1.887500000000000000e+02,1.261986986240825814e+01,1.887500000000000000e+02,1.261986986240825814e+01
1.888000000000000114e+02,1.246086465299720558e+01,1.888000000000000114e+02,1.246086465299720558e+01,1.888000000000000114e+02,1.246086465299720558e+01,1.888000000000000114e+02,1.246086465299720558e+01
1.888500000000000227e+02,1.227727129742709700e+01,1.888500000000000227e+02,1.227727129742709700e+01,1.888500000000000227e+02,1.227727129742709700e+01,1.888500000000000227e+02,1.227727129742709700e+01
1.889000000000000057e+02,1.207092419981901799e+01,1.889000000000000057e+02,1.207092419981901799e+01,1.889000000000000057e+02,1.207092419981901799e+01,1.889000000000000057e+02,1.207092419981901799e+01
1.889500000000000171e+02,1.184388511216275575e+01,1.889500000000000171e+02,1.184388511216275575e+01,1.889500000000000171e+02,1.184388511216275575e+01,1.889500000000000171e+02,1.184388511216275575e+01
1.890000000000000000e+02,1.159842253397327916e+01,1.890000000000000000e+02,1.159842253397327916e+01,1.890000000000000000e+02,1.159842253397327916e+01,1.890000000000000000e+02,1.159842253397327916e+01
1.890500000000000114e+02,1.133698904619244097e+01,1.890500000000000114e+02,1.133698904619244097e+01,1.890500000000000114e+02,1.133698904619244097e+01,1.890500000000000114e+02,1.133698904619244097e+01
1.891000000000000227e+02,1.106219680581186182e+01,1.891000000000000227e+02,1.106219680581186182e+01,1.891000000000000227e+02,1.106219680581186182e+01,1.891000000000000227e+02,1.106219680581186182e+01
1.891500000000000057e+02,1.077679144606335448e+01,1.891500000000000057e+02,1.077679144606335448e+01,1.891500000000000057e+02,1.077679144606335448e+01,1.891500000000000057e+02,1.077679144606335448e+01
1.892000000000000171e+02,1.048362464295873053e+01,1.892000000000000171e+02,1.048362464295873053e+01,1.892000000000000171e+02,1.048362464295873053e+01,1.892000000000000171e+02,1.048362464295873053e+01
1.892500000000000000e+02,1.018562562228688329e+01,1.892500000000000000e+02,1.018562562228688329e+01,1.892500000000000000e+02,1.018562562228688329e+01,1.892500000000000000e+02,1.018562562228688329e+01
1.893000000000000114e+02,9.885771891756650831e+00,1.893000000000000114e+02,9.885771891756650831e+00,1.893000000000000114e+02,9.885771891756650831e+00,1.893000000000000114e+02,9.885771891756650831e+00
1.893500000000000227e+02,9.587059490725192035e+00,1.893500000000000227e+02,9.587059490725192035e+00,1.893500000000000227e+02,9.587059490725192035e+00,1.893500000000000227e+02,9.587059490725192035e+00
1.894000000000000057e+02,9.292473054762592000e+00,1.894000000000000057e+02,9.292473054762592000e+00,1.894000000000000057e+02,9.292473054762592000e+00,1.894000000000000057e+02,9.292473054762592000e+00
1.894500000000000171e+02,9.004955994159324462e+00,1.894500000000000171e+02,9.004955994159324462e+00,1.894500000000000171e+02,9.004955994159324462e+00,1.894500000000000171e+02,9.004955994159324462e+00
1.895000000000000000e+02,8.727381084344758122e+00,1.895000000000000000e+02,8.727381084344758122e+00,1.895000000000000000e+02,8.727381084344758122e+00,1.895000000000000000e+02,8.727381084344758122e+00
1.895500000000000114e+02,8.462521762063380137e+00,1.895500000000000114e+02,8.462521762063380137e+00,1.895500000000000114e+02,8.462521762063380137e+00,1.895500000000000114e+02,8.462521762063380137e+00
1.896000000000000227e+02,8.213024414112735982e+00,1.896000000000000227e+02,8.213024414112735982e+00,1.896000000000000227e+02,8.213024414112735982e+00,1.896000000000000227e+02,8.213024414112735982e+00
1.896500000000000057e+02,7.981381935520817095e+00,1.896500000000000057e+02,7.981381935520817095e+00,1.896500000000000057e+02,7.981381935520817095e+00,1.896500000000000057e+02,7.981381935520817095e+00
1.897000000000000171e+02,7.769908821362630391e+00,1.897000000000000171e+02,7.769908821362630391e+00,1.897000000000000171e+02,7.769908821362630391e+00,1.897000000000000171e+02,7.769908821362630391e+00
1.897500000000000000e+02,7.580718041091365045e+00,1.897500000000000000e+02,7.580718041091365045e+00,1.897500000000000000e+02,7.580718041091365045e+00,1.897500000000000000e+02,7.580718041091365045e+00
1.898000000000000114e+02,7.415699926445119772e+00,1.898000000000000114e+02,7.415699926445119772e+00,1.898000000000000114e+02,7.415699926445119772e+00,1.898000000000000114e+02,7.415699926445119772e+00
1.898500000000000227e+02,7.276503283877817196e+00,1.898500000000000227e+02,7.276503283877817196e+00,1.898500000000000227e+02,7.276503283877817196e+00,1.898500000000000227e+02,7.276503283877817196e+00
1.899000000000000057e+02,7.164518920229755672e+00,1.899000000000000057e+02,7.164518920229755672e+00,1.899000000000000057e+02,7.164518920229755672e+00,1.899000000000000057e+02,7.164518920229755672e+00
1.899500000000000171e+02,7.080865746245269321e+00,1.899500000000000171e+02,7.080865746245269321e+00,1.899500000000000171e+02,7.080865746245269321e+00,1.899500000000000171e+02,7.080865746245269321e+00
1.900000000000000000e+02,7.026379596786843429e+00,1.900000000000000000e+02,7.026379596786843429e+00,1.900000000000000000e+02,7.026379596786843429e+00,1.900000000000000000e+02,7.026379596786843429e+00
1.900500000000000114e+02,7.001604879449078389e+00,1.900500000000000114e+02,7.001604879449078389e+00,1.900500000000000114e+02,7.001604879449078389e+00,1.900500000000000114e+02,7.001604879449078389e+00
1.901000000000000227e+02,7.006789135018220094e+00,1.901000000000000227e+02,7.006789135018220094e+00,1.901000000000000227e+02,7.006789135018220094e+00,1.901000000000000227e+02,7.006789135018220094e+00
1.901500000000000057e+02,7.041880564126278941e+00,1.901500000000000057e+02,7.041880564126278941e+00,1.901500000000000057e+02,7.041880564126278941e+00,1.901500000000000057e+02,7.041880564126278941e+00
1.902000000000000171e+02,7.106528544813333070e+00,1.902000000000000171e+02,7.106528544813333070e+00,1.902000000000000171e+02,7.106528544813333070e+00,1.902000000000000171e+02,7.106528544813333070e+00
1.902500000000000000e+02,7.200087135826064966e+00,1.902500000000000000e+02,7.200087135826064966e+00,1.902500000000000000e+02,7.200087135826064966e+00,1.902500000000000000e+02,7.200087135826064966e+00
1.903000000000000114e+02,7.321621530649538911e+00,1.903000000000000114e+02,7.321621530649538911e+00,1.903000000000000114e+02,7.321621530649538911e+00,1.903000000000000114e+02,7.321621530649538911e+00
1.903500000000000227e+02,7.469917397784564983e+00,1.903500000000000227e+02,7.469917397784564983e+00,1.903500000000000227e+02,7.469917397784564983e+00,1.903500000000000227e+02,7.469917397784564983e+00
1.904000000000000057e+02,7.643493013946716985e+00,1.904000000000000057e+02,7.643493013946716985e+00,1.904000000000000057e+02,7.643493013946716985e+00,1.904000000000000057e+02,7.643493013946716985e+00
1.904500000000000171e+02,7.840614068955972016e+00,1.904500000000000171e+02,7.840614068955972016e+00,1.904500000000000171e+02,7.840614068955972016e+00,1.904500000000000171e+02,7.840614068955972016e+00
1.905000000000000000e+02,8.059310994390010308e+00,1.905000000000000000e+02,8.059310994390010308e+00,1.905000000000000000e+02,8.059310994390010308e+00,1.905000000000000000e+02,8.059310994390010308e+00
1.905500000000000114e+02,8.297398642861736562e+00,1.905500000000000114e+02,8.297398642861736562e+00,1.905500000000000114e+02,8.297398642861736562e+00,1.905500000000000114e+02,8.297398642861736562e+00
1.906000000000000227e+02,8.552498121288813593e+00,1.906000000000000227e+02,8.552498121288813593e+00,1.906000000000000227e+02,8.552498121288813593e+00,1.906000000000000227e+02,8.552498121288813593e+00
1.906500000000000057e+02,8.822060560007319197e+00,1.906500000000000057e+02,8.822060560007319197e+00,1.906500000000000057e+02,8.822060560007319197e+00,1.906500000000000057e+02,8.822060560007319197e+00
1.907000000000000171e+02,9.103392580235373899e+00,1.907000000000000171e+02,9.103392580235373899e+00,1.907000000000000171e+02,9.103392580235373899e+00,1.907000000000000171e+02,9.103392580235373899e+00
1.907500000000000000e+02,9.393683205422545868e+00,1.907500000000000000e+02,9.393683205422545868e+00,1.907500000000000000e+02,9.393683205422545868e+00,1.907500000000000000e+02,9.393683205422545868e+00
1.908000000000000114e+02,9.690031947599615947e+00,1.908000000000000114e+02,9.690031947599615947e+00,1.908000000000000114e+02,9.690031947599615947e+00,1.908000000000000114e+02,9.690031947599615947e+00
1.908500000000000227e+02,9.989477788094456301e+00,1.908500000000000227e+02,9.989477788094456301e+00,1.908500000000000227e+02,9.989477788094456301e+00,1.908500000000000227e+02,9.989477788094456301e+00
1.909000000000000057e+02,1.028902876305230585e+01,1.909000000000000057e+02,1.028902876305230585e+01,1.909000000000000057e+02,1.028902876305230585e+01,1.909000000000000057e+02,1.028902876305230585e+01
1.909500000000000171e+02,1.058569185815011338e+01,1.909500000000000171e+02,1.058569185815011338e+01,1.909500000000000171e+02,1.058569185815011338e+01,1.909500000000000171e+02,1.058569185815011338e+01
1.910000000000000000e+02,1.087650291380510836e+01,1.910000000000000000e+02,1.087650291380510836e+01,1.910000000000000000e+02,1.087650291380510836e+01,1.910000000000000000e+02,1.087650291380510836e+01
1.910500000000000114e+02,1.115855624207886621e+01,1.910500000000000114e+02,1.115855624207886621e+01,1.910500000000000114e+02,1.115855624207886621e+01,1.910500000000000114e+02,1.115855624207886621e+01
1.911000000000000227e+02,1.142903365934954429e+01,1.911000000000000227e+02,1.142903365934954429e+01,1.911000000000000227e+02,1.142903365934954429e+01,1.911000000000000227e+02,1.142903365934954429e+01
1.911500000000000057e+02,1.168523264467157929e+01,1.911500000000000057e+02,1.168523264467157929e+01,1.911500000000000057e+02,1.168523264467157929e+01,1.911500000000000057e+02,1.168523264467157929e+01
1.912000000000000171e+02,1.192459334247204517e+01,1.912000000000000171e+02,1.192459334247204517e+01,1.912000000000000171e+02,1.192459334247204517e+01,1.912000000000000171e+02,1.192459334247204517e+01
1.912500000000000000e+02,1.214472413978037935e+01,1.912500000000000000e+02,1.214472413978037935e+01,1.912500000000000000e+02,1.214472413978037935e+01,1.912500000000000000e+02,1.214472413978037935e+01
1.913000000000000114e+02,1.234342556243569256e+01,1.913000000000000114e+02,1.234342556243569256e+01,1.913000000000000114e+02,1.234342556243569256e+01,1.913000000000000114e+02,1.234342556243569256e+01
1.913500000000000227e+02,1.251871225150463829e+01,1.913500000000000227e+02,1.251871225150463829e+01,1.913500000000000227e+02,1.251871225150463829e+01,1.913500000000000227e+02,1.251871225150463829e+01
1.914000000000000057e+02,1.266883280033203718e+01,1.914000000000000057e+02,1.266883280033203718e+01,1.914000000000000057e+02,1.266883280033203718e+01,1.914000000000000057e+02,1.266883280033203718e+01
1.914500000000000171e+02,1.279228725401743283e+01,1.914500000000000171e+02,1.279228725401743283e+01,1.914500000000000171e+02,1.279228725401743283e+01,1.914500000000000171e+02,1.279228725401743283e+01
1.915000000000000000e+02,1.288784209646807533e+01,1.915000000000000000e+02,1.288784209646807533e+01,1.915000000000000000e+02,1.288784209646807533e+01,1.915000000000000000e+02,1.288784209646807533e+01
1.915500000000000114e+02,1.295454257528454001e+01,1.915500000000000114e+02,1.295454257528454001e+01,1.915500000000000114e+02,1.295454257528454001e+01,1.915500000000000114e+02,1.295454257528454001e+01
1.916000000000000227e+02,1.299172224133067388e+01,1.916000000000000227e+02,1.299172224133067388e+01,1.916000000000000227e+02,1.299172224133067388e+01,1.916000000000000227e+02,1.299172224133067388e+01
1.916500000000000057e+02,1.299900960767331526e+01,1.916500000000000057e+02,1.299900960767331526e+01,1.916500000000000057e+02,1.299900960767331526e+01,1.916500000000000057e+02,1.299900960767331526e+01
1.917000000000000171e+02,1.297633186135685968e+01,1.917000000000000171e+02,1.297633186135685968e+01,1.917000000000000171e+02,1.297633186135685968e+01,1.917000000000000171e+02,1.297633186135685968e+01
1.917500000000000000e+02,1.292391559092625641e+01,1.917500000000000000e+02,1.292391559092625641e+01,1.917500000000000000e+02,1.292391559092625641e+01,1.917500000000000000e+02,1.292391559092625641e+01
1.918000000000000114e+02,1.284228452242907892e+01,1.918000000000000114e+02,1.284228452242907892e+01,1.918000000000000114e+02,1.284228452242907892e+01,1.918000000000000114e+02,1.284228452242907892e+01
